Symbol,Catalyst,Signal_Label,Score,Stage,TT_Pass_Count,TT_Pass_All,TT_Failed_Gates,Pct_Above_52w_Low,Pct_Below_52w_High,JdK_RS_Ratio,RRG_Quadrant,VCP_Valid,VCP_Quality_Score,VCP_Contractions,Pivot_Price,Broke_Pivot,Days_Since_Pivot,Entry,SL,SL_pct,T1,T1_pct,R_Multiple,Catalyst_Reason
MAPMYINDIA,None,None,10,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",4.8,20.9,96.0,IMPROVING,False,50,"[{'high_date': '2025-02-04', 'high': 1751.33, 'low_date': '2025-02-24', 'low': 1645.94, 'pullback_pct': 6.02}, {'high_date': '2025-02-27', 'high': 1720.19, 'low_date': '2025-03-13', 'low': 1582.71, 'pullback_pct': 7.99}, {'high_date': '2025-04-28', 'high': 1844.0, 'low_date': '2025-05-02', 'low': 1764.45, 'pullback_pct': 4.31}, {'high_date': '2025-05-16', 'high': 2096.11, 'low_date': '2025-06-20', 'low': 1731.82, 'pullback_pct': 17.38}, {'high_date': '2025-07-22', 'high': 1849.9, 'low_date': '2025-09-26', 'low': 1622.6, 'pullback_pct': 12.29}, {'high_date': '2025-10-14', 'high': 1949.2, 'low_date': '2025-11-27', 'low': 1659.6, 'pullback_pct': 14.86}, {'high_date': '2025-12-02', 'high': 1734.8, 'low_date': '2025-12-11', 'low': 1623.8, 'pullback_pct': 6.4}]",1734.8,False,13.0,1658.4,1596.02,3.76,1845.55,11.29,3.0,no valid VCP base
RELIANCE,None,None,10,2,8,True,,34.5,0.9,105.27,LEADING,False,0,[],,False,,1556.2,1523.36,2.11,1654.72,6.33,3.0,no valid VCP base
RADICO,None,None,10,2,7,False,T8_rs_rank,70.7,4.3,101.91,WEAKENING,False,50,"[{'high_date': '2025-02-01', 'high': 2376.75, 'low_date': '2025-02-18', 'low': 1888.01, 'pullback_pct': 20.56}, {'high_date': '2025-02-20', 'high': 2192.52, 'low_date': '2025-02-24', 'low': 2032.4, 'pullback_pct': 7.3}, {'high_date': '2025-03-28', 'high': 2425.43, 'low_date': '2025-04-07', 'low': 2244.74, 'pullback_pct': 7.45}, {'high_date': '2025-05-15', 'high': 2586.35, 'low_date': '2025-05-21', 'low': 2435.87, 'pullback_pct': 5.82}, {'high_date': '2025-06-04', 'high': 2719.46, 'low_date': '2025-06-11', 'low': 2551.4, 'pullback_pct': 6.18}, {'high_date': '2025-06-25', 'high': 2686.3, 'low_date': '2025-07-02', 'low': 2515.35, 'pullback_pct': 6.36}, {'high_date': '2025-08-25', 'high': 2912.7, 'low_date': '2025-09-09', 'low': 2757.7, 'pullback_pct': 5.32}, {'high_date': '2025-09-19', 'high': 3052.5, 'low_date': '2025-09-26', 'low': 2882.8, 'pullback_pct': 5.56}, {'high_date': '2025-10-21', 'high': 3302.1, 'low_date': '2025-10-31', 'low': 3131.5, 'pullback_pct': 5.17}, {'high_date': '2025-11-20', 'high': 3368.0, 'low_date': '2025-12-08', 'low': 3148.1, 'pullback_pct': 6.53}]",3368.0,False,25.0,3222.2,3103.67,3.68,3577.8,11.04,3.0,no valid VCP base
RHIM,None,None,10,3,3,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",17.1,22.1,97.67,IMPROVING,False,50,"[{'high_date': '2025-02-14', 'high': 415.87, 'low_date': '2025-02-18', 'low': 380.6, 'pullback_pct': 8.48}, {'high_date': '2025-02-21', 'high': 405.52, 'low_date': '2025-02-25', 'low': 387.52, 'pullback_pct': 4.44}, {'high_date': '2025-03-06', 'high': 419.25, 'low_date': '2025-03-17', 'low': 384.93, 'pullback_pct': 8.19}, {'high_date': '2025-04-01', 'high': 530.87, 'low_date': '2025-04-09', 'low': 456.21, 'pullback_pct': 14.06}, {'high_date': '2025-04-15', 'high': 486.5, 'low_date': '2025-05-08', 'low': 435.32, 'pullback_pct': 10.52}, {'high_date': '2025-05-19', 'high': 469.69, 'low_date': '2025-06-04', 'low': 437.85, 'pullback_pct': 6.78}, {'high_date': '2025-06-16', 'high': 515.89, 'low_date': '2025-07-01', 'low': 461.13, 'pullback_pct': 10.62}, {'high_date': '2025-07-23', 'high': 521.27, 'low_date': '2025-07-30', 'low': 491.07, 'pullback_pct': 5.79}, {'high_date': '2025-08-05', 'high': 524.05, 'low_date': '2025-10-06', 'low': 440.05, 'pullback_pct': 16.03}, {'high_date': '2025-10-07', 'high': 487.8, 'low_date': '2025-10-13', 'low': 443.05, 'pullback_pct': 9.17}, {'high_date': '2025-11-03', 'high': 480.6, 'low_date': '2025-11-10', 'low': 458.9, 'pullback_pct': 4.52}, {'high_date': '2025-11-13', 'high': 492.05, 'low_date': '2025-11-24', 'low': 452.45, 'pullback_pct': 8.05}, {'high_date': '2025-11-26', 'high': 474.45, 'low_date': '2025-12-10', 'low': 439.45, 'pullback_pct': 7.38}]",474.45,False,19.0,445.55,436.49,2.03,472.72,6.1,3.0,no valid VCP base
RBLBANK,None,None,10,2,6,False,"T5_above_ma50,T8_rs_rank",104.3,7.4,100.66,WEAKENING,False,50,"[{'high_date': '2025-02-05', 'high': 170.23, 'low_date': '2025-02-18', 'low': 150.42, 'pullback_pct': 11.64}, {'high_date': '2025-02-27', 'high': 162.28, 'low_date': '2025-03-04', 'low': 153.96, 'pullback_pct': 5.13}, {'high_date': '2025-03-07', 'high': 163.2, 'low_date': '2025-03-17', 'low': 153.77, 'pullback_pct': 5.78}, {'high_date': '2025-03-26', 'high': 178.28, 'low_date': '2025-04-09', 'low': 168.06, 'pullback_pct': 5.73}, {'high_date': '2025-04-24', 'high': 197.59, 'low_date': '2025-04-25', 'low': 187.41, 'pullback_pct': 5.15}, {'high_date': '2025-04-28', 'high': 206.35, 'low_date': '2025-05-08', 'low': 195.65, 'pullback_pct': 5.19}, {'high_date': '2025-05-29', 'high': 215.02, 'low_date': '2025-06-05', 'low': 206.14, 'pullback_pct': 4.13}, {'high_date': '2025-06-09', 'high': 229.46, 'low_date': '2025-06-16', 'low': 216.35, 'pullback_pct': 5.71}, {'high_date': '2025-07-01', 'high': 259.08, 'low_date': '2025-07-02', 'low': 248.37, 'pullback_pct': 4.13}, {'high_date': '2025-07-16', 'high': 268.16, 'low_date': '2025-07-28', 'low': 252.34, 'pullback_pct': 5.9}, {'high_date': '2025-08-07', 'high': 266.13, 'low_date': '2025-08-28', 'low': 249.94, 'pullback_pct': 6.08}, {'high_date': '2025-11-03', 'high': 328.75, 'low_date': '2025-12-04', 'low': 298.45, 'pullback_pct': 9.22}]",328.75,False,42.0,304.3,302.45,0.61,309.85,1.82,3.0,no valid VCP base
SBILIFE,None,None,10,2,7,False,T8_rs_rank,47.0,0.0,104.36,LEADING,False,50,"[{'high_date': '2025-01-31', 'high': 1478.73, 'low_date': '2025-02-11', 'low': 1414.34, 'pullback_pct': 4.35}, {'high_date': '2025-02-21', 'high': 1490.49, 'low_date': '2025-03-13', 'low': 1383.63, 'pullback_pct': 7.17}, {'high_date': '2025-03-24', 'high': 1567.62, 'low_date': '2025-04-07', 'low': 1458.77, 'pullback_pct': 6.94}, {'high_date': '2025-08-21', 'high': 1874.69, 'low_date': '2025-09-08', 'low': 1778.43, 'pullback_pct': 5.14}, {'high_date': '2025-09-22', 'high': 1855.12, 'low_date': '2025-10-06', 'low': 1768.44, 'pullback_pct': 4.67}]",1855.12,True,84.0,2032.08,1980.31,2.55,2187.37,7.64,3.0,no valid VCP base
RVNL,None,None,10,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",3.5,33.9,94.84,LAGGING,False,50,"[{'high_date': '2025-01-31', 'high': 472.34, 'low_date': '2025-02-18', 'low': 330.58, 'pullback_pct': 30.01}, {'high_date': '2025-02-20', 'high': 378.38, 'low_date': '2025-03-03', 'low': 320.91, 'pullback_pct': 15.19}, {'high_date': '2025-03-24', 'high': 368.46, 'low_date': '2025-04-07', 'low': 333.16, 'pullback_pct': 9.58}, {'high_date': '2025-04-21', 'high': 371.93, 'low_date': '2025-05-09', 'low': 320.41, 'pullback_pct': 13.85}, {'high_date': '2025-05-19', 'high': 427.91, 'low_date': '2025-05-23', 'low': 395.34, 'pullback_pct': 7.61}, {'high_date': '2025-06-09', 'high': 428.16, 'low_date': '2025-06-19', 'low': 378.77, 'pullback_pct': 11.53}, {'high_date': '2025-06-26', 'high': 396.23, 'low_date': '2025-08-29', 'low': 301.65, 'pullback_pct': 23.87}, {'high_date': '2025-09-19', 'high': 362.31, 'low_date': '2025-09-26', 'low': 336.74, 'pullback_pct': 7.06}, {'high_date': '2025-10-07', 'high': 353.74, 'low_date': '2025-11-13', 'low': 313.32, 'pullback_pct': 11.43}, {'high_date': '2025-11-17', 'high': 325.98, 'low_date': '2025-12-08', 'low': 306.19, 'pullback_pct': 6.07}]",325.98,False,28.0,312.17,302.14,3.21,342.26,9.64,3.0,no valid VCP base
ACC,None,None,10,4,1,False,"T1_above_ma150_200,T2_ma150_above_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",0.3,20.7,96.53,LAGGING,False,50,"[{'high_date': '2025-01-24', 'high': 2050.67, 'low_date': '2025-02-28', 'low': 1811.24, 'pullback_pct': 11.68}, {'high_date': '2025-04-21', 'high': 2080.0, 'low_date': '2025-05-08', 'low': 1801.73, 'pullback_pct': 13.38}, {'high_date': '2025-05-23', 'high': 1951.52, 'low_date': '2025-06-23', 'low': 1817.2, 'pullback_pct': 6.88}, {'high_date': '2025-07-10', 'high': 2001.5, 'low_date': '2025-08-14', 'low': 1782.7, 'pullback_pct': 10.93}, {'high_date': '2025-11-24', 'high': 1913.7, 'low_date': '2025-12-12', 'low': 1771.7, 'pullback_pct': 7.42}]",1913.7,False,21.0,1777.6,1760.6,0.96,1828.59,2.87,3.0,no valid VCP base
ZENSARTECH,None,None,10,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T8_rs_rank",18.0,23.5,95.16,LAGGING,False,50,"[{'high_date': '2025-02-01', 'high': 951.84, 'low_date': '2025-02-24', 'low': 749.33, 'pullback_pct': 21.28}, {'high_date': '2025-02-25', 'high': 790.83, 'low_date': '2025-03-03', 'low': 691.35, 'pullback_pct': 12.58}, {'high_date': '2025-03-06', 'high': 739.25, 'low_date': '2025-03-17', 'low': 631.84, 'pullback_pct': 14.53}, {'high_date': '2025-03-25', 'high': 703.99, 'low_date': '2025-04-09', 'low': 617.24, 'pullback_pct': 12.32}, {'high_date': '2025-04-29', 'high': 736.69, 'low_date': '2025-05-07', 'low': 688.15, 'pullback_pct': 6.59}, {'high_date': '2025-06-16', 'high': 864.99, 'low_date': '2025-07-14', 'low': 805.83, 'pullback_pct': 6.84}, {'high_date': '2025-07-21', 'high': 842.5, 'low_date': '2025-08-29', 'low': 765.42, 'pullback_pct': 9.15}, {'high_date': '2025-09-19', 'high': 854.76, 'low_date': '2025-09-29', 'low': 746.94, 'pullback_pct': 12.61}, {'high_date': '2025-10-10', 'high': 795.86, 'low_date': '2025-10-14', 'low': 753.16, 'pullback_pct': 5.37}, {'high_date': '2025-10-27', 'high': 805.13, 'low_date': '2025-11-07', 'low': 695.22, 'pullback_pct': 13.65}, {'high_date': '2025-11-12', 'high': 738.86, 'low_date': '2025-11-18', 'low': 701.4, 'pullback_pct': 5.07}, {'high_date': '2025-12-04', 'high': 748.13, 'low_date': '2025-12-10', 'low': 717.19, 'pullback_pct': 4.14}]",748.13,False,11.0,728.6,704.42,3.32,801.13,9.96,3.0,no valid VCP base
SBIN,None,None,10,2,7,False,T8_rs_rank,43.2,1.7,104.89,LEADING,False,50,"[{'high_date': '2025-02-04', 'high': 750.34, 'low_date': '2025-02-28', 'low': 663.29, 'pullback_pct': 11.6}, {'high_date': '2025-03-24', 'high': 751.88, 'low_date': '2025-04-09', 'low': 714.71, 'pullback_pct': 4.94}, {'high_date': '2025-04-22', 'high': 791.94, 'low_date': '2025-05-08', 'low': 740.51, 'pullback_pct': 6.49}, {'high_date': '2025-06-09', 'high': 805.53, 'low_date': '2025-06-19', 'low': 771.2, 'pullback_pct': 4.26}, {'high_date': '2025-07-16', 'high': 816.97, 'low_date': '2025-08-01', 'low': 779.94, 'pullback_pct': 4.53}]",816.97,True,152.0,950.12,927.5,2.38,1017.99,7.14,3.0,no valid VCP base
SUMICHEM,None,None,10,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",2.4,30.2,89.45,LAGGING,False,50,"[{'high_date': '2025-02-06', 'high': 534.36, 'low_date': '2025-02-14', 'low': 469.99, 'pullback_pct': 12.05}, {'high_date': '2025-02-21', 'high': 494.49, 'low_date': '2025-02-28', 'low': 459.66, 'pullback_pct': 7.04}, {'high_date': '2025-04-03', 'high': 571.74, 'low_date': '2025-04-07', 'low': 537.11, 'pullback_pct': 6.06}, {'high_date': '2025-04-11', 'high': 564.1, 'low_date': '2025-04-29', 'low': 503.77, 'pullback_pct': 10.69}, {'high_date': '2025-05-02', 'high': 524.23, 'low_date': '2025-05-09', 'low': 500.18, 'pullback_pct': 4.59}, {'high_date': '2025-05-20', 'high': 538.06, 'low_date': '2025-06-20', 'low': 490.95, 'pullback_pct': 8.75}, {'high_date': '2025-07-18', 'high': 604.92, 'low_date': '2025-07-28', 'low': 580.3, 'pullback_pct': 4.07}, {'high_date': '2025-07-30', 'high': 652.25, 'low_date': '2025-08-29', 'low': 566.15, 'pullback_pct': 13.2}, {'high_date': '2025-09-03', 'high': 590.55, 'low_date': '2025-09-15', 'low': 552.5, 'pullback_pct': 6.44}, {'high_date': '2025-09-19', 'high': 601.8, 'low_date': '2025-11-24', 'low': 444.9, 'pullback_pct': 26.07}, {'high_date': '2025-12-01', 'high': 473.05, 'low_date': '2025-12-08', 'low': 452.35, 'pullback_pct': 4.38}]",473.05,False,14.0,455.45,438.89,3.64,505.13,10.91,3.0,no valid VCP base
SUNDARMFIN,None,None,10,3,4,False,"T2_ma150_above_200,T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",18.3,9.9,102.77,LEADING,False,50,"[{'high_date': '2025-01-31', 'high': 4570.69, 'low_date': '2025-02-03', 'low': 4268.45, 'pullback_pct': 6.61}, {'high_date': '2025-02-07', 'high': 4625.0, 'low_date': '2025-02-11', 'low': 4320.81, 'pullback_pct': 6.58}, {'high_date': '2025-02-19', 'high': 4707.86, 'low_date': '2025-03-10', 'low': 4373.34, 'pullback_pct': 7.11}, {'high_date': '2025-03-21', 'high': 4886.94, 'low_date': '2025-04-02', 'low': 4449.99, 'pullback_pct': 8.94}, {'high_date': '2025-04-22', 'high': 5302.74, 'low_date': '2025-05-08', 'low': 4950.34, 'pullback_pct': 6.65}, {'high_date': '2025-05-26', 'high': 5313.26, 'low_date': '2025-05-28', 'low': 4944.88, 'pullback_pct': 6.93}, {'high_date': '2025-06-02', 'high': 5146.45, 'low_date': '2025-06-19', 'low': 4707.56, 'pullback_pct': 8.53}, {'high_date': '2025-07-21', 'high': 5211.28, 'low_date': '2025-08-04', 'low': 4445.79, 'pullback_pct': 14.69}, {'high_date': '2025-08-22', 'high': 5252.56, 'low_date': '2025-09-02', 'low': 4292.35, 'pullback_pct': 18.28}, {'high_date': '2025-09-22', 'high': 4650.77, 'low_date': '2025-09-29', 'low': 4252.77, 'pullback_pct': 8.56}, {'high_date': '2025-11-06', 'high': 4843.79, 'low_date': '2025-11-18', 'low': 4639.11, 'pullback_pct': 4.23}]",4843.79,False,39.0,4786.26,4598.57,3.92,5349.35,11.76,3.0,no valid VCP base
SUNTV,None,None,10,4,2,False,"T1_above_ma150_200,T2_ma150_above_200,T3_ma200_uptrend,T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",10.8,21.3,97.78,IMPROVING,False,50,"[{'high_date': '2025-02-25', 'high': 587.26, 'low_date': '2025-03-10', 'low': 546.53, 'pullback_pct': 6.93}, {'high_date': '2025-03-27', 'high': 651.18, 'low_date': '2025-04-07', 'low': 617.62, 'pullback_pct': 5.15}, {'high_date': '2025-04-15', 'high': 671.24, 'low_date': '2025-05-08', 'low': 582.83, 'pullback_pct': 13.17}, {'high_date': '2025-05-29', 'high': 627.99, 'low_date': '2025-07-11', 'low': 554.35, 'pullback_pct': 11.73}, {'high_date': '2025-07-23', 'high': 579.45, 'low_date': '2025-08-08', 'low': 537.82, 'pullback_pct': 7.19}, {'high_date': '2025-08-13', 'high': 578.65, 'low_date': '2025-08-29', 'low': 536.5, 'pullback_pct': 7.28}, {'high_date': '2025-09-02', 'high': 560.09, 'low_date': '2025-09-30', 'low': 516.7, 'pullback_pct': 7.75}, {'high_date': '2025-10-01', 'high': 595.13, 'low_date': '2025-11-06', 'low': 541.83, 'pullback_pct': 8.96}, {'high_date': '2025-11-17', 'high': 563.79, 'low_date': '2025-11-21', 'low': 533.31, 'pullback_pct': 5.41}]",563.79,True,28.0,572.66,550.65,3.84,638.7,11.53,3.0,no valid VCP base
SPLPETRO,None,None,10,4,2,False,"T1_above_ma150_200,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",22.5,25.9,85.71,LAGGING,False,50,"[{'high_date': '2025-02-06', 'high': 673.01, 'low_date': '2025-02-18', 'low': 556.94, 'pullback_pct': 17.25}, {'high_date': '2025-02-21', 'high': 585.05, 'low_date': '2025-02-28', 'low': 529.98, 'pullback_pct': 9.41}, {'high_date': '2025-03-07', 'high': 591.86, 'low_date': '2025-03-11', 'low': 562.62, 'pullback_pct': 4.94}, {'high_date': '2025-03-25', 'high': 653.25, 'low_date': '2025-04-07', 'low': 574.53, 'pullback_pct': 12.05}, {'high_date': '2025-04-17', 'high': 628.36, 'low_date': '2025-04-22', 'low': 599.12, 'pullback_pct': 4.65}, {'high_date': '2025-06-23', 'high': 876.58, 'low_date': '2025-07-31', 'low': 783.59, 'pullback_pct': 10.61}, {'high_date': '2025-08-01', 'high': 827.25, 'low_date': '2025-08-12', 'low': 726.33, 'pullback_pct': 12.2}, {'high_date': '2025-08-19', 'high': 826.65, 'low_date': '2025-08-28', 'low': 748.81, 'pullback_pct': 9.42}, {'high_date': '2025-09-26', 'high': 867.21, 'low_date': '2025-10-14', 'low': 762.41, 'pullback_pct': 12.08}, {'high_date': '2025-10-24', 'high': 805.42, 'low_date': '2025-11-19', 'low': 626.35, 'pullback_pct': 22.23}, {'high_date': '2025-11-24', 'high': 670.6, 'low_date': '2025-12-01', 'low': 622.85, 'pullback_pct': 7.12}]",670.6,False,21.0,649.45,616.95,5.0,746.94,15.01,3.0,no valid VCP base
SWANCORP,None,None,10,2,3,False,"T3_ma200_uptrend,T4_ma50_above_med,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",20.6,41.3,98.95,LAGGING,False,50,"[{'high_date': '2025-02-01', 'high': 564.23, 'low_date': '2025-02-18', 'low': 412.07, 'pullback_pct': 26.97}, {'high_date': '2025-02-20', 'high': 443.41, 'low_date': '2025-03-03', 'low': 407.57, 'pullback_pct': 8.08}, {'high_date': '2025-03-06', 'high': 447.31, 'low_date': '2025-03-17', 'low': 394.22, 'pullback_pct': 11.87}, {'high_date': '2025-03-24', 'high': 472.75, 'low_date': '2025-04-07', 'low': 383.07, 'pullback_pct': 18.97}, {'high_date': '2025-04-21', 'high': 449.11, 'low_date': '2025-04-30', 'low': 401.72, 'pullback_pct': 10.55}, {'high_date': '2025-05-05', 'high': 419.11, 'low_date': '2025-05-09', 'low': 391.02, 'pullback_pct': 6.7}, {'high_date': '2025-05-16', 'high': 455.46, 'low_date': '2025-05-22', 'low': 424.41, 'pullback_pct': 6.82}, {'high_date': '2025-05-27', 'high': 442.06, 'low_date': '2025-06-03', 'low': 412.17, 'pullback_pct': 6.76}, {'high_date': '2025-06-10', 'high': 468.35, 'low_date': '2025-06-19', 'low': 416.01, 'pullback_pct': 11.18}, {'high_date': '2025-07-16', 'high': 521.84, 'low_date': '2025-08-08', 'low': 415.07, 'pullback_pct': 20.46}, {'high_date': '2025-08-25', 'high': 481.05, 'low_date': '2025-08-29', 'low': 444.61, 'pullback_pct': 7.58}, {'high_date': '2025-09-22', 'high': 489.1, 'low_date': '2025-10-20', 'low': 426.6, 'pullback_pct': 12.78}, {'high_date': '2025-10-29', 'high': 480.3, 'low_date': '2025-11-06', 'low': 435.65, 'pullback_pct': 9.3}, {'high_date': '2025-11-10', 'high': 473.8, 'low_date': '2025-11-26', 'low': 438.75, 'pullback_pct': 7.4}]",473.8,False,35.0,462.0,440.76,4.6,525.71,13.79,3.0,no valid VCP base
SIGNATURE,None,None,10,3,3,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T6_25pct_above_low,T8_rs_rank",12.2,19.6,102.24,LEADING,False,50,"[{'high_date': '2025-02-10', 'high': 1325.95, 'low_date': '2025-03-06', 'low': 1015.05, 'pullback_pct': 23.45}, {'high_date': '2025-03-21', 'high': 1157.95, 'low_date': '2025-04-07', 'low': 1053.75, 'pullback_pct': 9.0}, {'high_date': '2025-04-23', 'high': 1182.4, 'low_date': '2025-05-08', 'low': 1133.4, 'pullback_pct': 4.14}, {'high_date': '2025-05-20', 'high': 1258.3, 'low_date': '2025-05-26', 'low': 1186.6, 'pullback_pct': 5.7}, {'high_date': '2025-06-11', 'high': 1301.4, 'low_date': '2025-09-01', 'low': 1072.6, 'pullback_pct': 17.58}, {'high_date': '2025-09-18', 'high': 1143.8, 'low_date': '2025-10-08', 'low': 1000.7, 'pullback_pct': 12.51}, {'high_date': '2025-10-24', 'high': 1106.8, 'low_date': '2025-11-10', 'low': 1021.4, 'pullback_pct': 7.72}]",1106.8,True,52.0,1123.0,1090.97,2.85,1219.08,8.56,3.0,no valid VCP base
SONATSOFTW,None,None,10,4,1,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T6_25pct_above_low,T7_within_25pct_high,T8_rs_rank",18.1,48.0,96.03,LAGGING,False,50,"[{'high_date': '2025-02-06', 'high': 539.79, 'low_date': '2025-02-28', 'low': 353.27, 'pullback_pct': 34.55}, {'high_date': '2025-03-06', 'high': 384.2, 'low_date': '2025-03-17', 'low': 339.28, 'pullback_pct': 11.69}, {'high_date': '2025-03-24', 'high': 371.92, 'low_date': '2025-04-07', 'low': 294.66, 'pullback_pct': 20.77}, {'high_date': '2025-04-16', 'high': 327.88, 'low_date': '2025-04-17', 'low': 307.96, 'pullback_pct': 6.07}, {'high_date': '2025-04-24', 'high': 347.89, 'low_date': '2025-04-25', 'low': 330.67, 'pullback_pct': 4.95}, {'high_date': '2025-05-02', 'high': 422.56, 'low_date': '2025-05-09', 'low': 357.87, 'pullback_pct': 15.31}, {'high_date': '2025-06-11', 'high': 419.08, 'low_date': '2025-06-24', 'low': 385.13, 'pullback_pct': 8.1}, {'high_date': '2025-07-08', 'high': 430.53, 'low_date': '2025-08-11', 'low': 327.2, 'pullback_pct': 24.0}, {'high_date': '2025-08-12', 'high': 370.71, 'low_date': '2025-08-19', 'low': 353.15, 'pullback_pct': 4.74}, {'high_date': '2025-08-25', 'high': 378.4, 'low_date': '2025-08-29', 'low': 348.13, 'pullback_pct': 8.0}, {'high_date': '2025-09-18', 'high': 397.4, 'low_date': '2025-09-29', 'low': 340.49, 'pullback_pct': 14.32}, {'high_date': '2025-10-09', 'high': 372.0, 'low_date': '2025-10-20', 'low': 356.82, 'pullback_pct': 4.08}, {'high_date': '2025-11-12', 'high': 389.76, 'low_date': '2025-12-02', 'low': 348.58, 'pullback_pct': 10.56}, {'high_date': '2025-12-04', 'high': 363.97, 'low_date': '2025-12-10', 'low': 346.34, 'pullback_pct': 4.84}]",363.97,False,11.0,347.89,334.85,3.75,386.99,11.24,3.0,no valid VCP base
ZFCVINDIA,None,None,10,2,7,False,T4_ma50_above_med,48.5,1.6,106.17,LEADING,False,50,"[{'high_date': '2025-02-07', 'high': 11850.8, 'low_date': '2025-02-18', 'low': 10022.36, 'pullback_pct': 15.43}, {'high_date': '2025-04-02', 'high': 13229.34, 'low_date': '2025-04-09', 'low': 12057.01, 'pullback_pct': 8.86}, {'high_date': '2025-04-16', 'high': 13468.8, 'low_date': '2025-05-06', 'low': 12046.82, 'pullback_pct': 10.56}, {'high_date': '2025-05-19', 'high': 13652.53, 'low_date': '2025-05-29', 'low': 12677.92, 'pullback_pct': 7.14}, {'high_date': '2025-06-09', 'high': 13882.21, 'low_date': '2025-07-11', 'low': 12934.56, 'pullback_pct': 6.83}, {'high_date': '2025-07-24', 'high': 13567.66, 'low_date': '2025-08-01', 'low': 12920.58, 'pullback_pct': 4.77}, {'high_date': '2025-08-25', 'high': 14771.0, 'low_date': '2025-09-29', 'low': 12476.0, 'pullback_pct': 15.54}, {'high_date': '2025-10-06', 'high': 13579.0, 'low_date': '2025-10-31', 'low': 12424.0, 'pullback_pct': 8.51}, {'high_date': '2025-12-04', 'high': 14865.0, 'low_date': '2025-12-12', 'low': 14122.0, 'pullback_pct': 5.0}]",14865.0,False,11.0,14631.0,13731.64,6.15,17329.07,18.44,3.0,no valid VCP base
ZENTEC,None,None,10,4,2,False,"T1_above_ma150_200,T3_ma200_uptrend,T4_ma50_above_med,T5_above_ma50,T7_within_25pct_high,T8_rs_rank",41.0,46.8,96.68,IMPROVING,False,50,"[{'high_date': '2025-02-01', 'high': 1792.42, 'low_date': '2025-02-18', 'low': 970.63, 'pullback_pct': 45.85}, {'high_date': '2025-02-20', 'high': 1112.88, 'low_date': '2025-03-03', 'low': 1039.49, 'pullback_pct': 6.6}, {'high_date': '2025-03-07', 'high': 1253.68, 'low_date': '2025-03-11', 'low': 1189.02, 'pullback_pct': 5.16}, {'high_date': '2025-03-24', 'high': 1519.96, 'low_date': '2025-04-07', 'low': 1375.26, 'pullback_pct': 9.52}, {'high_date': '2025-04-16', 'high': 1511.77, 'low_date': '2025-05-08', 'low': 1337.62, 'pullback_pct': 11.52}, {'high_date': '2025-06-04', 'high': 2226.46, 'low_date': '2025-06-19', 'low': 1891.44, 'pullback_pct': 15.05}, {'high_date': '2025-06-23', 'high': 1991.79, 'low_date': '2025-06-25', 'low': 1892.33, 'pullback_pct': 4.99}, {'high_date': '2025-06-30', 'high': 1978.51, 'low_date': '2025-07-14', 'low': 1822.23, 'pullback_pct': 7.9}, {'high_date': '2025-07-21', 'high': 1903.22, 'low_date': '2025-07-31', 'low': 1462.04, 'pullback_pct': 23.18}, {'high_date': '2025-08-01', 'high': 1531.04, 'low_date': '2025-08-12', 'low': 1400.43, 'pullback_pct': 8.53}, {'high_date': '2025-08-25', 'high': 1539.6, 'low_date': '2025-09-09', 'low': 1437.9, 'pullback_pct': 6.61}, {'high_date': '2025-09-18', 'high': 1621.3, 'low_date': '2025-09-29', 'low': 1426.4, 'pullback_pct': 12.02}, {'high_date': '2025-10-03', 'high': 1487.5, 'low_date': '2025-10-27', 'low': 1339.8, 'pullback_pct': 9.93}, {'high_date': '2025-11-17', 'high': 1449.4, 'low_date': '2025-12-09', 'low': 1345.1, 'pullback_pct': 7.2}]",1449.4,False,28.0,1368.6,1333.45,2.57,1474.06,7.71,3.0,no valid VCP base
